WOE_ID,ISO,Name,Language,PlaceType,Parent_ID
26809968,EC,El Tambo,SPA,LocalAdmin,26809544
26809969,EC,El Tambo,SPA,LocalAdmin,26809512
26809970,EC,El Triunfo,SPA,LocalAdmin,26809545
26809971,EC,El Triunfo,SPA,LocalAdmin,26809639
26809972,EC,El Triunfo,SPA,LocalAdmin,26809618
26809973,EC,Eloy Alfaro,SPA,LocalAdmin,26809535
26809974,EC,Eloy Alfaro,SPA,LocalAdmin,26809522
26809975,EC,Emilio Maria Teran,SPA,LocalAdmin,26809670
26809976,EC,Enokanqui,SPA,LocalAdmin,26809570
26809977,EC,Esmeraldas,SPA,LocalAdmin,26809547
26809978,EC,Eugenio Espejo,SPA,LocalAdmin,26809608
26809979,EC,Facundo Vela,SPA,LocalAdmin,26809560
26809980,EC,Fatima,SPA,LocalAdmin,26809639
26809981,EC,Febres Cordero,SPA,LocalAdmin,26809498
26809982,EC,Fernandez Salvador,SPA,LocalAdmin,26809598
26809983,EC,Flavio Alfaro,SPA,LocalAdmin,26809550
26809984,EC,Flores,SPA,LocalAdmin,26809647
26809985,EC,Fundochamba,SPA,LocalAdmin,26809643
26809987,EC,Galera,SPA,LocalAdmin,26809599
26809988,EC,Garcia Moreno,SPA,LocalAdmin,26809504
26809989,EC,Garcia Moreno,SPA,LocalAdmin,26809529
26809990,EC,Garcia Moreno,SPA,LocalAdmin,26809662
26809991,EC,Garzareal,SPA,LocalAdmin,26809697
26809992,EC,Gnral. Antonio Elizalde,SPA,LocalAdmin,26809551
26809993,EC,General Farfan,SPA,LocalAdmin,26809574
26809994,EC,Gral. Leonidas Plaza Gutierrez,SPA,LocalAdmin,26809579
26809995,EC,General Morales,SPA,LocalAdmin,26809509
26809996,EC,Gral. Pedro J. Montero,SPA,LocalAdmin,26809654
26809997,EC,General Proaño,SPA,LocalAdmin,26809585
26809998,EC,Gral. Vernaza,SPA,LocalAdmin,26809688
26809999,EC,General Villamil,SPA,LocalAdmin,26809629
26810000,EC,Gima,SPA,LocalAdmin,26809677
26810001,EC,Giron,SPA,LocalAdmin,26809552
26810003,EC,Gonzalez Suarez,SPA,LocalAdmin,26809608
26810004,EC,Gonzalo Diaz de Pineda,SPA,LocalAdmin,26809538
26810005,EC,Gonzalo Pizarro,SPA,LocalAdmin,26809553
26810006,EC,Gonzanama,SPA,LocalAdmin,26809554
26810007,EC,Gonzol,SPA,LocalAdmin,26809524
26810008,EC,Guachanama,SPA,LocalAdmin,26809615
26810009,EC,Guachapala,SPA,LocalAdmin,26809555
26810010,EC,Guadalupe,SPA,LocalAdmin,26809696
26810011,EC,Guaitacama,SPA,LocalAdmin,26809578
26810012,EC,Gualaceo,SPA,LocalAdmin,26809556
26810013,EC,Gualaquiza,SPA,LocalAdmin,26809557
26810014,EC,Guale,SPA,LocalAdmin,26809609
26810015,EC,Gualea,SPA,LocalAdmin,26809645
26810016,EC,Gualel,SPA,LocalAdmin,26809581
26810017,EC,Gualleturo,SPA,LocalAdmin,26809509
26810018,EC,Huambalo,SPA,LocalAdmin,26809662
26810019,EC,Guamote,SPA,LocalAdmin,26809558
26810020,EC,Guanando,SPA,LocalAdmin,26809559
26810021,EC,Guanazan,SPA,LocalAdmin,26809698
26810022,EC,Guangaje,SPA,LocalAdmin,26809636
26810023,EC,Guangopolo,SPA,LocalAdmin,26809645
26810024,EC,Guano,SPA,LocalAdmin,26809559
26810025,EC,Guanujo,SPA,LocalAdmin,26809560
26810026,EC,Guapan,SPA,LocalAdmin,26809496
26810027,EC,Guarainag,SPA,LocalAdmin,26809619
26810028,EC,Guaranda,SPA,LocalAdmin,26809560
26810029,EC,Guare,SPA,LocalAdmin,26809497
26810030,EC,Guasaganda,SPA,LocalAdmin,26809572
26810031,EC,Guasuntos,SPA,LocalAdmin,26809487
26810032,EC,Guayaquil,SPA,LocalAdmin,26809700
26810033,EC,Guayas,SPA,LocalAdmin,26809539
26810034,EC,Guayllabamba,SPA,LocalAdmin,26809645
26810035,EC,Guayquichuma,SPA,LocalAdmin,26809512
26810036,EC,Guayzimi,SPA,LocalAdmin,26809601
26810037,EC,Guel,SPA,LocalAdmin,26809677
26810038,EC,Guizhaguiña,SPA,LocalAdmin,26809698
26810039,EC,Honorato Vasquez,SPA,LocalAdmin,26809509
26810040,EC,Honorato Vasquez,SPA,LocalAdmin,26809663
26810041,EC,Huaca,SPA,LocalAdmin,26809661
26810042,EC,Huachi Grande,SPA,LocalAdmin,26809489
26810043,EC,Huambi,SPA,LocalAdmin,26809681
26810044,EC,Huamboya,SPA,LocalAdmin,26809561
26810045,EC,Huaquillas,SPA,LocalAdmin,26809562
26810046,EC,Huasaga,SPA,LocalAdmin,26809683
26810047,EC,Huertas,SPA,LocalAdmin,26809698
26810048,EC,Huigra,SPA,LocalAdmin,26809487
26810049,EC,Ibarra,SPA,LocalAdmin,26809563
26810050,EC,Llapo,SPA,LocalAdmin,26809559
26810051,EC,Imantag,SPA,LocalAdmin,26809529
26810052,EC,Imbana,SPA,LocalAdmin,26809696
26810053,EC,Imbaya,SPA,LocalAdmin,26809490
26810054,EC,Indanza,SPA,LocalAdmin,26809579
26810055,EC,Ingapirca,SPA,LocalAdmin,26809509
26810056,EC,Isidro Ayora,SPA,LocalAdmin,26809564
26810057,EC,Isinlivi,SPA,LocalAdmin,26809676
26810058,EC,Isla de Bejucal,SPA,LocalAdmin,26809497
26810059,EC,Izamba,SPA,LocalAdmin,26809489
26810060,EC,Jadan,SPA,LocalAdmin,26809556
26810061,EC,Jama,SPA,LocalAdmin,26809565
26810062,EC,Jambeli,SPA,LocalAdmin,26809668
26810063,EC,Jambeli,SPA,LocalAdmin,26809574
26810064,EC,Jaramijo,SPA,LocalAdmin,26809566
26810065,EC,Javier Loyola,SPA,LocalAdmin,26809496
26810066,EC,Jerusalen,SPA,LocalAdmin,26809503
26810067,EC,Jesus Maria,SPA,LocalAdmin,26809602
26810068,EC,Jijon Y Caamaño,SPA,LocalAdmin,26809593
26810069,EC,Jimbilla,SPA,LocalAdmin,26809581
26810070,EC,Jimbura,SPA,LocalAdmin,26809549
26810071,EC,Jipijapa,SPA,LocalAdmin,26809567
26810072,EC,Jose Luis Tamayo,SPA,LocalAdmin,26809651
26810073,EC,Joseguango Bajo,SPA,LocalAdmin,26809578
26810074,EC,Juan Bautista Aguirre,SPA,LocalAdmin,26809533
26810075,EC,Juan Benigno Vela,SPA,LocalAdmin,26809489
26810076,EC,Juan de Velasco,SPA,LocalAdmin,26809527
26810077,EC,Juan Gomez Rendon,SPA,LocalAdmin,26809700
26810078,EC,Juan Montalvo,SPA,LocalAdmin,26809593
26810079,EC,Julcuy,SPA,LocalAdmin,26809567
26810080,EC,Julio Andrade,SPA,LocalAdmin,26809687
26810081,EC,Julio E. Moreno,SPA,LocalAdmin,26809560
26810082,EC,Juncal,SPA,LocalAdmin,26809509
26810083,EC,Junin,SPA,LocalAdmin,26809568
26810084,EC,Junquillal,SPA,LocalAdmin,26809688
26810085,EC,La Avanzada,SPA,LocalAdmin,26809668
26810086,EC,La Bocana,SPA,LocalAdmin,26809627
26810087,EC,La Bonita,SPA,LocalAdmin,26809605
26810088,EC,La Chonta,SPA,LocalAdmin,26809521
26810089,EC,La Concordia,SPA,LocalAdmin,26809569
26810090,EC,La Esperanza,SPA,LocalAdmin,26809563
26810091,EC,La Esperanza,SPA,LocalAdmin,26809622
26810092,EC,La Estancilla,SPA,LocalAdmin,26809686
26810093,EC,La Iberia,SPA,LocalAdmin,26809540
26810094,EC,La Joya de Los Sachas,SPA,LocalAdmin,26809570
26810095,EC,La Libertad,SPA,LocalAdmin,26809548
26810096,EC,La Libertad,SPA,LocalAdmin,26809576
26810097,EC,La Libertad,SPA,LocalAdmin,26809571
26810098,EC,La Mana,SPA,LocalAdmin,26809572
26810099,EC,La Merced de Buenos Aires,SPA,LocalAdmin,26809660
26810100,EC,La Merced,SPA,LocalAdmin,26809645
26810101,EC,La Paz,SPA,LocalAdmin,26809598
26810102,EC,La Paz,SPA,LocalAdmin,26809694
26810103,EC,La Peaña,SPA,LocalAdmin,26809617
26810104,EC,La Providencia,SPA,LocalAdmin,26809559
26810105,EC,La Sofia,SPA,LocalAdmin,26809605
26810106,EC,La Tingue,SPA,LocalAdmin,26809615
26810107,EC,La Tola,SPA,LocalAdmin,26809546
26810108,EC,La Troncal,SPA,LocalAdmin,26809573
26810109,EC,La Union,SPA,LocalAdmin,26809523
26810110,EC,La Union,SPA,LocalAdmin,26809644
26810111,EC,La Union,SPA,LocalAdmin,26809498
26810112,EC,La Victoria,SPA,LocalAdmin,26809636
26810113,EC,La Victoria,SPA,LocalAdmin,26809576
26810114,EC,La Victoria,SPA,LocalAdmin,26809688
26810115,EC,La Victoria,SPA,LocalAdmin,26809584
26810116,EC,Lagarto,SPA,LocalAdmin,26809646
26810117,EC,Larama,SPA,LocalAdmin,26809584
26810118,EC,Las Golondrinas,SPA,LocalAdmin,26809575
26810119,EC,Las Naves,SPA,LocalAdmin,26809577
26810120,EC,Las Nieves,SPA,LocalAdmin,26809600
26810121,EC,Las Pampas,SPA,LocalAdmin,26809676
26810122,EC,Lascano,SPA,LocalAdmin,26809609
26810123,EC,Latacunga,SPA,LocalAdmin,26809578
26810124,EC,Laurel,SPA,LocalAdmin,26809533
26810125,EC,Lauro Guerrero,SPA,LocalAdmin,26809615
26810126,EC,Bahia de Caraquez,SPA,LocalAdmin,26809691
26810127,EC,Lican,SPA,LocalAdmin,26809647
26810128,EC,Licto,SPA,LocalAdmin,26809647
26810129,EC,Limonal,SPA,LocalAdmin,26809533
26810130,EC,Limoncocha,SPA,LocalAdmin,26809675
26810131,EC,Limones,SPA,LocalAdmin,26809697
26810132,EC,Linares,SPA,LocalAdmin,26809538
26810133,EC,Lita,SPA,LocalAdmin,26809563
26810134,EC,Llacao,SPA,LocalAdmin,26809530
26810135,EC,Llagos,SPA,LocalAdmin,26809524
26810136,EC,Llano Chico,SPA,LocalAdmin,26809645
26810137,EC,Lligua,SPA,LocalAdmin,26809502
26810138,EC,Lloa,SPA,LocalAdmin,26809645
26810139,EC,Lluzhapa,SPA,LocalAdmin,26809673
26810140,EC,Logroño,SPA,LocalAdmin,26809580
26810141,EC,Loja,SPA,LocalAdmin,26809581
26810142,EC,Lomas de Sargentillo,SPA,LocalAdmin,26809582
26810143,EC,Loreto,SPA,LocalAdmin,26809583
26810144,EC,Los Andes,SPA,LocalAdmin,26809504
26810145,EC,Los Andes,SPA,LocalAdmin,26809618
26810146,EC,Los Encuentros,SPA,LocalAdmin,26809695
26810147,EC,Los Lojas,SPA,LocalAdmin,26809533
26810148,EC,Ludo,SPA,LocalAdmin,26809677
26810149,EC,Luis Cordero Vega,SPA,LocalAdmin,26809556
26810150,EC,Luis Cordero,SPA,LocalAdmin,26809496
26810151,EC,Luis Galarza Orellana,SPA,LocalAdmin,26809523
26810152,EC,Luis Vargas Torres,SPA,LocalAdmin,26809546
26810153,EC,Lumbaqui,SPA,LocalAdmin,26809553
26810154,EC,Luz de America,SPA,LocalAdmin,26809671
26810155,EC,Macara,SPA,LocalAdmin,26809584
26810156,EC,Macas,SPA,LocalAdmin,26809585
26810157,EC,Machachi,SPA,LocalAdmin,26809590
26810158,EC,Machalilla,SPA,LocalAdmin,26809634
26810159,EC,Macuma,SPA,LocalAdmin,26809683
26810160,EC,Madre Tierra,SPA,LocalAdmin,26809591
26810161,EC,Magdalena,SPA,LocalAdmin,26809655
26810162,EC,Majua,SPA,LocalAdmin,26809547
26810163,EC,Malacatos,SPA,LocalAdmin,26809581
26810164,EC,Malchingui,SPA,LocalAdmin,26809622
26810165,EC,Maldonado,SPA,LocalAdmin,26809687
26810166,EC,Maldonado,SPA,LocalAdmin,26809546
26810167,EC,Malimpia,SPA,LocalAdmin,26809644
26810168,EC,Malvas,SPA,LocalAdmin,26809698
26810169,EC,Manga del Cura,SPA,LocalAdmin,26809587
26810170,EC,Manglaralto,SPA,LocalAdmin,26809665
26810171,EC,Manta,SPA,LocalAdmin,26809588
26810172,EC,Manu,SPA,LocalAdmin,26809673
26810173,EC,Manual Cornejo Astorga,SPA,LocalAdmin,26809590
26810174,EC,Manuel J. Calle,SPA,LocalAdmin,26809573
26810175,EC,Marcabeli,SPA,LocalAdmin,26809589
26810176,EC,Marcos Espinel,SPA,LocalAdmin,26809670
26810177,EC,Mariano Acosta,SPA,LocalAdmin,26809626
26810178,EC,Mariano Moreno,SPA,LocalAdmin,26809556
26810179,EC,Mariscal Sucre,SPA,LocalAdmin,26809661
26810180,EC,Mariscal Sucre,SPA,LocalAdmin,26809592
26810181,EC,Mataje,SPA,LocalAdmin,26809657
26810182,EC,Matus,SPA,LocalAdmin,26809624
26810183,EC,Membrillal,SPA,LocalAdmin,26809567
26810184,EC,Membrillo,SPA,LocalAdmin,26809505
26810185,EC,Mera,SPA,LocalAdmin,26809591
26810186,EC,Mercadillo,SPA,LocalAdmin,26809638
26810187,EC,Milagro,SPA,LocalAdmin,26809495
26810188,EC,Milagro,SPA,LocalAdmin,26809592
26810189,EC,Mindo,SPA,LocalAdmin,26809659
26810190,EC,Mira,SPA,LocalAdmin,26809593
26810191,EC,Mocache,SPA,LocalAdmin,26809594
26810192,EC,Mocha,SPA,LocalAdmin,26809595
26810193,EC,Molleturo,SPA,LocalAdmin,26809530
26810194,EC,Montalvo,SPA,LocalAdmin,26809646
26810195,EC,Montalvo,SPA,LocalAdmin,26809596
26810196,EC,Montalvo,SPA,LocalAdmin,26809639
26810197,EC,Montalvo,SPA,LocalAdmin,26809489
26810198,EC,Monte Olivo,SPA,LocalAdmin,26809504
26810199,EC,Montecristi,SPA,LocalAdmin,26809597
26810200,EC,Morales,SPA,LocalAdmin,26809630
26810201,EC,Moraspungo,SPA,LocalAdmin,26809616
26810202,EC,Moromoro,SPA,LocalAdmin,26809627
26810203,EC,Morro,SPA,LocalAdmin,26809700
26810204,EC,Muisne,SPA,LocalAdmin,26809599
26810205,EC,Mulalillo,SPA,LocalAdmin,26809650
26810206,EC,Mulalo,SPA,LocalAdmin,26809578
26810207,EC,Mulliquindil,SPA,LocalAdmin,26809650
26810208,EC,Multitud,SPA,LocalAdmin,26809487
26810209,EC,Muluncay Grande,SPA,LocalAdmin,26809698
26810210,EC,Nabon,SPA,LocalAdmin,26809600
26810211,EC,Nambacola,SPA,LocalAdmin,26809554
26810212,EC,Nanegal,SPA,LocalAdmin,26809645
26810213,EC,Nanegalito,SPA,LocalAdmin,26809645
26810214,EC,Naranjal,SPA,LocalAdmin,26809602
26810215,EC,Naranjito,SPA,LocalAdmin,26809603
26810216,EC,Narcisa de Jesus,SPA,LocalAdmin,26809604
26810217,EC,Nayon,SPA,LocalAdmin,26809645
26810218,EC,Nazon,SPA,LocalAdmin,26809503
26810219,EC,Noboa,SPA,LocalAdmin,26809680
26810220,EC,Nono,SPA,LocalAdmin,26809645
26810221,EC,Nueva Fatima,SPA,LocalAdmin,26809679
26810222,EC,Nueva Loja,SPA,LocalAdmin,26809574
26810223,EC,Nueva Tarqui,SPA,LocalAdmin,26809557
26810224,EC,Nuevo Rocafuerte,SPA,LocalAdmin,26809486
26810225,EC,Nulti,SPA,LocalAdmin,26809530
26810226,EC,Octavio Cordero,SPA,LocalAdmin,26809530
26810227,EC,Olmedo,SPA,LocalAdmin,28358086
26810228,EC,Olmedo,SPA,LocalAdmin,26809606
26810229,EC,Olmedo,SPA,LocalAdmin,26809513
26810230,EC,11 de Noviembre,SPA,LocalAdmin,26809578
26810231,EC,Orianga,SPA,LocalAdmin,26809615
26810232,EC,Otavalo,SPA,LocalAdmin,26809608
26810233,EC,Oton,SPA,LocalAdmin,26809513
26810234,EC,Oyacachi,SPA,LocalAdmin,26809538
26810235,EC,Pablo Arenas,SPA,LocalAdmin,26809660
26810236,EC,Pablo VI,SPA,LocalAdmin,26809561
26810237,EC,Pacayacu,SPA,LocalAdmin,26809574
26810238,EC,Paccha,SPA,LocalAdmin,26809530
26810239,EC,Paccha,SPA,LocalAdmin,26809495
26810240,EC,Pachicutza,SPA,LocalAdmin,26809542
26810241,EC,Pacto,SPA,LocalAdmin,26809645
26810242,EC,Pajan,SPA,LocalAdmin,26809609
26810243,EC,Palanda,SPA,LocalAdmin,26809610
26810244,EC,Palenque,SPA,LocalAdmin,26809611
26810245,EC,Palestina,SPA,LocalAdmin,26809612
26810246,EC,Paletillas,SPA,LocalAdmin,26809697
26810247,EC,Pallatanga,SPA,LocalAdmin,26809613
26810248,EC,Palma Roja,SPA,LocalAdmin,26809637
26810249,EC,Palmales,SPA,LocalAdmin,26809493
26810250,EC,Palmas,SPA,LocalAdmin,26809674
26810251,EC,Palmira,SPA,LocalAdmin,26809558
26810252,EC,Palo Quemado,SPA,LocalAdmin,26809676
26810253,EC,Palora,SPA,LocalAdmin,26809614
26810255,EC,Pan de Azucar,SPA,LocalAdmin,26809656
26810256,EC,Pañacocha,SPA,LocalAdmin,26809675
26810257,EC,Pancho Negro,SPA,LocalAdmin,26809573
26810258,EC,Pano,SPA,LocalAdmin,26809684
26810259,EC,Pansaleo,SPA,LocalAdmin,26809650
26810260,EC,Papallacta,SPA,LocalAdmin,26809642
26810261,EC,Paquisha,SPA,LocalAdmin,26809515
26810262,EC,Pasa,SPA,LocalAdmin,26809489
26810263,EC,Pasaje,SPA,LocalAdmin,26809617
26810264,EC,Pataqui,SPA,LocalAdmin,26809608
26810265,EC,Patate,SPA,LocalAdmin,26809618
26810266,EC,Patuca,SPA,LocalAdmin,26809669
26810267,EC,Paute,SPA,LocalAdmin,26809619
26810268,EC,Pedernales,SPA,LocalAdmin,26809620
26810269,EC,Pedro Carbo,SPA,LocalAdmin,26809621
26810270,EC,Pedro Pablo Gomez,SPA,LocalAdmin,26809567
26810271,EC,Pedro Vicente Maldonado,SPA,LocalAdmin,26809623
26810272,EC,Pelileo,SPA,LocalAdmin,26809662
26810273,EC,Peñaherrera,SPA,LocalAdmin,26809529
26810274,EC,Penipe,SPA,LocalAdmin,26809624
26810275,EC,Perucho,SPA,LocalAdmin,26809645
26810276,EC,Piartal,SPA,LocalAdmin,26809598
26810277,EC,Picaigua,SPA,LocalAdmin,26809489
26810278,EC,Pichincha,SPA,LocalAdmin,26809625
26810279,EC,Piedras,SPA,LocalAdmin,26809627
26810280,EC,Pifo,SPA,LocalAdmin,26809645
26810281,EC,Pilaguin,SPA,LocalAdmin,26809489
26810282,EC,Pilalo,SPA,LocalAdmin,26809636
26810283,EC,Pillaro,SPA,LocalAdmin,26809670
26810284,EC,Pimampiro,SPA,LocalAdmin,26809626
26810285,EC,Pimocha,SPA,LocalAdmin,26809498
26810286,EC,Piñas,SPA,LocalAdmin,26809627
26810287,EC,Pindal,SPA,LocalAdmin,26809628
26810288,EC,Pindilig,SPA,LocalAdmin,26809496
26810289,EC,Pinguili,SPA,LocalAdmin,26809595
26810290,EC,Pinllopata,SPA,LocalAdmin,26809616
26810291,EC,Pintag,SPA,LocalAdmin,26809645
26810292,EC,Pioter,SPA,LocalAdmin,26809687
26810293,EC,Pistishi,SPA,LocalAdmin,26809487
26810294,EC,Plaza Gutierrez,SPA,LocalAdmin,26809529
26810295,EC,Poalo,SPA,LocalAdmin,26809578
26810296,EC,Pomasqui,SPA,LocalAdmin,26809645
26810297,EC,Pomona,SPA,LocalAdmin,26809639
26810298,EC,Pompeya,SPA,LocalAdmin,26809570
26810299,EC,Portovelo,SPA,LocalAdmin,26809630
26810300,EC,Portoviejo,SPA,LocalAdmin,26809631
26810301,EC,Posorja,SPA,LocalAdmin,26809700
26810302,EC,Pozul,SPA,LocalAdmin,26809514
26810303,EC,Presidente Urbina,SPA,LocalAdmin,26809670
26810304,EC,Principal,SPA,LocalAdmin,26809523
26810305,EC,El Progreso,SPA,LocalAdmin,26809600
26810306,EC,Progreso,SPA,LocalAdmin,26809617
26810307,EC,Pucapamba,SPA,LocalAdmin,26809521
26810308,EC,Pucara,SPA,LocalAdmin,26809632
26810309,EC,Pucayacu,SPA,LocalAdmin,26809572
26810310,EC,Pueblo Nuevo,SPA,LocalAdmin,26809631
26810311,EC,Puebloviejo,SPA,LocalAdmin,26809633
26810312,EC,Puela,SPA,LocalAdmin,26809624
26810313,EC,Puellaro,SPA,LocalAdmin,26809645
26810314,EC,Puembo,SPA,LocalAdmin,26809645
26810316,EC,Puerto Bolivar,SPA,LocalAdmin,26809637
26810317,EC,Puerto de Cayo,SPA,LocalAdmin,26809567
26810318,EC,Puerto El Carmen del Putumayo,SPA,LocalAdmin,26809637
26810319,EC,Puerto Fco. de Orellana,SPA,LocalAdmin,26809525
26810320,EC,Puerto Libre,SPA,LocalAdmin,26809553
26810321,EC,Puerto Limon,SPA,LocalAdmin,26809671
26810322,EC,Puerto Lopez,SPA,LocalAdmin,26809634
26810323,EC,Puerto Misahualli,SPA,LocalAdmin,26809684
26810324,EC,Puerto Murialdo,SPA,LocalAdmin,26809583
26810325,EC,Puerto Napo,SPA,LocalAdmin,26809684
26810326,EC,Puerto Pechiche,SPA,LocalAdmin,26809633
26810327,EC,Puerto Quito,SPA,LocalAdmin,26809635
26810328,EC,Puerto Rodriguez,SPA,LocalAdmin,26809637
26810329,EC,Pujili,SPA,LocalAdmin,26809636
26810330,EC,Pumallacta,SPA,LocalAdmin,26809487
26810331,EC,Puna,SPA,LocalAdmin,26809700
26810332,EC,Pungala,SPA,LocalAdmin,26809647
26810333,EC,Punin,SPA,LocalAdmin,26809647
26810334,EC,Purunuma,SPA,LocalAdmin,26809554
26810335,EC,Puyo,SPA,LocalAdmin,26809639
26810336,EC,Quero,SPA,LocalAdmin,26809640
26810337,EC,Quevedo,SPA,LocalAdmin,26809641
26810338,EC,Quilanga,SPA,LocalAdmin,26809643
26810339,EC,Quimiag,SPA,LocalAdmin,26809647
26810340,EC,Quingeo,SPA,LocalAdmin,26809530
26810341,EC,Quingue,SPA,LocalAdmin,26809599
26810342,EC,Quinsaloma,SPA,LocalAdmin,26809692
26810343,EC,Quiroga,SPA,LocalAdmin,26809529
26810344,EC,Quiroga,SPA,LocalAdmin,26809505
26810345,EC,Quisapincha,SPA,LocalAdmin,26809489
26810346,EC,Quito,SPA,LocalAdmin,26809645
26810347,EC,Ramon Campaña,SPA,LocalAdmin,26809616
26810348,EC,Regulo de Mora,SPA,LocalAdmin,26809658
26810349,EC,Remigio Crespo Toral,SPA,LocalAdmin,26809556
26810350,EC,Ricaurte,SPA,LocalAdmin,26809530
26810351,EC,Ricaurte,SPA,LocalAdmin,26809689
26810352,EC,Ricaurte,SPA,LocalAdmin,26809522
26810353,EC,Rio Corrientes,SPA,LocalAdmin,26809639
26810354,EC,Rio Negro,SPA,LocalAdmin,26809502
26810355,EC,Rio Tigre,SPA,LocalAdmin,26809639
26810356,EC,Rio Verde,SPA,LocalAdmin,26809646
26810357,EC,Rio Verde,SPA,LocalAdmin,26809502
26810358,EC,Riobamba,SPA,LocalAdmin,26809647
26810359,EC,Rio Chico,SPA,LocalAdmin,26809631
26810360,EC,Rivera,SPA,LocalAdmin,26809496
26810361,EC,Roberto Astudillo,SPA,LocalAdmin,26809592
26810362,EC,Rocafuerte,SPA,LocalAdmin,26809646
26810363,EC,Rocafuerte,SPA,LocalAdmin,26809648
26810364,EC,Rosa Florida,SPA,LocalAdmin,26809605
26810365,EC,Rosa Zarate,SPA,LocalAdmin,26809644
26810366,EC,Rumipamba,SPA,LocalAdmin,26809649
26810367,EC,Rumipamba,SPA,LocalAdmin,26809640
26810368,EC,Sabanilla,SPA,LocalAdmin,26809621
26810369,EC,Sabanilla,SPA,LocalAdmin,26809514
26810370,EC,Sabanilla,SPA,LocalAdmin,26809696
26810371,EC,Sabiango,SPA,LocalAdmin,26809584
26810372,EC,Sacapalca,SPA,LocalAdmin,26809554
26810373,EC,Salasaca,SPA,LocalAdmin,26809662
26810374,EC,Salati,SPA,LocalAdmin,26809630
26810376,EC,Salinas,SPA,LocalAdmin,26809560
26810377,EC,Salinas,SPA,LocalAdmin,26809651
26810378,EC,Salinas,SPA,LocalAdmin,26809563
26810379,EC,Salvias,SPA,LocalAdmin,26809698
26810380,EC,Samborondon,SPA,LocalAdmin,26809652
26810381,EC,San Andres,SPA,LocalAdmin,26809559
26810382,EC,San Andres,SPA,LocalAdmin,26809670
26810383,EC,San Antonio de Bayushig,SPA,LocalAdmin,26809624
26810384,EC,San Antonio de las Aradas,SPA,LocalAdmin,26809643
26810385,EC,San Antonio de Qumbe,SPA,LocalAdmin,26809673
26810386,EC,San Antonio,SPA,LocalAdmin,26809509
26810387,EC,San Antonio,SPA,LocalAdmin,26809668
26810388,EC,San Antonio,SPA,LocalAdmin,26809563
26810389,EC,San Antonio,SPA,LocalAdmin,26809615
26810390,EC,San Antonio,SPA,LocalAdmin,26809522
26810391,EC,San Antonio,SPA,LocalAdmin,26809579
26810392,EC,San Antonio,SPA,LocalAdmin,26809645
26810393,EC,San Bartolome de Pinllo,SPA,LocalAdmin,26809489
26810394,EC,San Bartolome,SPA,LocalAdmin,26809677
26810395,EC,San Blas,SPA,LocalAdmin,26809660
26810396,EC,San Carlos de las Minas,SPA,LocalAdmin,26809696
26810397,EC,San Carlos de Limon,SPA,LocalAdmin,26809656
26810398,EC,San Carlos,SPA,LocalAdmin,26809570
26810399,EC,San Carlos,SPA,LocalAdmin,26809602
26810400,EC,San Carlos,SPA,LocalAdmin,26809641
26810401,EC,San Cristobal,SPA,LocalAdmin,26809619
26810402,EC,San Felipe de Oña,SPA,LocalAdmin,26809607
26810403,EC,San Fernando,SPA,LocalAdmin,26809653
26810404,EC,San Fernando,SPA,LocalAdmin,26809489
26810405,EC,San Francisco de Borja,SPA,LocalAdmin,26809642
26810406,EC,San Fco. de Chinimbimi,SPA,LocalAdmin,26809669
26810407,EC,San Fco. de Natabuela,SPA,LocalAdmin,26809490
26810408,EC,San Fco. de Novillo,SPA,LocalAdmin,26809550
26810409,EC,San Francisco de Onzole,SPA,LocalAdmin,26809546
26810410,EC,San Fco. de Sageo,SPA,LocalAdmin,26809503
26810411,EC,San Francisco de Sigsipamba,SPA,LocalAdmin,26809626
26810412,EC,San Francisco del Vergel,SPA,LocalAdmin,26809610
26810413,EC,San Francisco,SPA,LocalAdmin,26809599
26810414,EC,San Gabriel,SPA,LocalAdmin,26809598
26810415,EC,San Gerardo de Pacaicaguan,SPA,LocalAdmin,26809559
26810416,EC,San Gerardo,SPA,LocalAdmin,26809552
26810417,EC,San Gregorio,SPA,LocalAdmin,26809599
26810418,EC,San Isidro de Patulu,SPA,LocalAdmin,26809559
26810419,EC,San Isidro,SPA,LocalAdmin,26809548
26810420,EC,San Isidro,SPA,LocalAdmin,26809576
26810421,EC,San Isidro,SPA,LocalAdmin,28358247
26810422,EC,San Isidro,SPA,LocalAdmin,26809585
26810423,EC,San Jacinto de Buena Fe,SPA,LocalAdmin,26809506
26810424,EC,San Jacinto de Wakambeis,SPA,LocalAdmin,26809656
26810425,EC,San Javier de Cachavi,SPA,LocalAdmin,26809657
26810426,EC,San Joaquin,SPA,LocalAdmin,26809530
26810427,EC,San Jose de Cayapas,SPA,LocalAdmin,26809546
26810428,EC,San Jose de Chaltura,SPA,LocalAdmin,26809490
26810429,EC,San Jose de Chamanga,SPA,LocalAdmin,26809599
26810430,EC,San Jose de Chimbo,SPA,LocalAdmin,26809655
26810431,EC,San Jose de Dahuano,SPA,LocalAdmin,26809583
26810432,EC,San Jose de Minas,SPA,LocalAdmin,26809645
26810433,EC,San Jose de Morona,SPA,LocalAdmin,26809585
26810434,EC,San Jose de Poalo,SPA,LocalAdmin,26809670
26810435,EC,San Jose de Quichinche,SPA,LocalAdmin,26809608
26810436,EC,San Jose de Raranga,SPA,LocalAdmin,26809677
